Date,Open,High,Low,Close
2019-11-28,4.09,4.12,4.14,4.08
2019-11-29,4.14,4.08,4.16,4.08
2019-12-02,4.15,4.14,4.16,4.11
2019-12-03,4.2,4.14,4.2,4.1
2019-12-04,4.18,4.15,4.2,4.14
2019-12-05,4.21,4.2,4.22,4.18
2019-12-06,4.22,4.21,4.24,4.19
2019-12-09,4.28,4.22,4.28,4.2
2019-12-10,4.3,4.25,4.3,4.25
2019-12-11,4.34,4.29,4.36,4.27
2019-12-12,4.33,4.34,4.37,4.31
2019-12-13,4.37,4.63,4.76,4.34
2019-12-16,4.36,4.3,4.38,4.27
2019-12-17,4.39,4.35,4.4,4.32
2019-12-18,4.38,4.37,4.4,4.36
2019-12-19,4.41,4.37,4.43,4.36
2019-12-20,4.38,4.4,4.44,4.37
2019-12-23,4.27,4.38,4.39,4.26
2019-12-24,4.33,4.27,4.33,4.24
2019-12-25,4.39,4.33,4.41,4.31
2019-12-26,4.49,4.36,4.51,4.36
2019-12-27,4.44,4.52,4.52,4.4
2019-12-30,4.46,4.43,4.47,4.39
2019-12-31,4.48,4.46,4.49,4.44
2020-01-02,4.51,4.5,4.54,4.49
2020-01-03,4.55,4.5,4.6,4.5
2020-01-06,4.73,4.6,4.73,4.53
2020-01-07,4.64,4.65,4.68,4.57
2020-01-08,4.6,4.69,4.75,4.56
2020-01-09,4.58,4.53,4.61,4.51
2020-01-10,4.52,4.57,4.59,4.51
2020-01-13,4.53,4.52,4.53,4.46
2020-01-14,4.51,4.53,4.55,4.51
2020-01-15,4.45,4.52,4.53,4.45
2020-01-16,4.43,4.48,4.48,4.43
2020-01-17,4.42,4.43,4.45,4.41
2020-01-20,4.47,4.41,4.48,4.41
2020-01-21,4.41,4.49,4.49,4.41
2020-01-22,4.42,4.42,4.45,4.34
2020-01-23,4.28,4.42,4.42,4.21
2020-02-03,3.87,3.89,4.1,3.85
2020-02-04,4.04,3.89,4.15,3.85
2020-02-05,4.18,4.0,4.39,3.97
2020-02-06,4.24,4.2,4.3,4.15
2020-02-07,4.44,4.32,4.49,4.23
2020-02-10,4.62,4.73,4.86,4.52
2020-02-11,4.4,4.52,4.59,4.39
2020-02-12,4.68,4.41,4.8,4.4
2020-02-13,4.55,4.64,4.68,4.49
2020-02-14,4.46,4.5,4.52,4.42
2020-02-17,4.72,4.44,4.78,4.44
2020-02-18,4.77,4.75,4.8,4.63
2020-02-19,4.62,4.71,4.74,4.62
2020-02-20,4.66,4.64,4.69,4.53
2020-02-21,4.79,4.63,4.89,4.55
2020-02-24,5.0,4.84,5.17,4.81
2020-02-25,4.88,4.88,4.98,4.7
2020-02-26,4.73,4.79,4.83,4.67
2020-02-27,4.87,4.77,4.99,4.55
2020-02-28,4.93,4.66,5.14,4.65
2020-03-02,5.07,5.08,5.3,4.95
2020-03-03,5.26,5.02,5.27,4.95
2020-03-04,5.31,5.16,5.35,5.05
2020-03-05,5.23,5.43,5.52,5.2
2020-03-06,5.75,5.1,5.75,5.06
2020-03-09,5.55,5.63,6.06,5.5
2020-03-10,5.21,5.25,5.44,5.0
2020-03-11,5.13,5.18,5.28,5.03
2020-03-12,4.8,5.06,5.15,4.74
2020-03-13,4.56,4.39,4.65,4.39
2020-03-16,4.5,4.61,4.75,4.48
2020-03-17,4.4,4.5,4.6,4.19
2020-03-18,4.31,4.47,4.5,4.3
2020-03-19,4.32,4.31,4.39,4.21
2020-03-20,4.35,4.36,4.39,4.27
2020-03-23,4.13,4.2,4.27,4.11
2020-03-24,4.2,4.19,4.24,4.1
2020-03-25,4.33,4.28,4.34,4.28
2020-03-26,4.27,4.33,4.33,4.24
2020-03-27,4.29,4.33,4.35,4.28
2020-03-30,4.2,4.24,4.26,4.16
2020-03-31,4.22,4.25,4.28,4.2
2020-04-01,4.16,4.22,4.25,4.12
2020-04-02,4.4,4.14,4.47,4.12
2020-04-03,4.31,4.41,4.42,4.29
2020-04-07,4.46,4.36,4.52,4.32
2020-04-08,4.46,4.42,4.51,4.38
2020-04-09,4.51,4.49,4.54,4.45
2020-04-10,4.46,4.51,4.51,4.38
2020-04-13,4.7,4.59,4.91,4.56
2020-04-14,4.78,4.75,4.89,4.6
2020-04-15,4.52,4.55,4.68,4.49
2020-04-16,4.51,4.51,4.55,4.49
2020-04-17,4.6,4.54,4.68,4.45
2020-04-20,4.56,4.58,4.59,4.45
2020-04-21,4.54,4.56,4.68,4.49
2020-04-22,4.68,4.64,4.81,4.52
2020-04-23,4.7,4.66,4.78,4.58
2020-04-24,4.53,4.68,4.74,4.5
2020-04-27,4.36,4.52,4.53,4.36
2020-04-28,4.22,4.35,4.36,4.11
2020-04-29,4.19,4.22,4.26,4.16
2020-04-30,4.23,4.24,4.26,4.18
2020-05-06,4.27,4.17,4.27,4.17
2020-05-07,4.28,4.26,4.32,4.25
2020-05-08,4.32,4.32,4.32,4.27
2020-05-11,4.3,4.28,4.37,4.28
2020-05-12,4.23,4.31,4.32,4.19
2020-05-13,4.22,4.2,4.22,4.17
2020-05-14,4.14,4.2,4.2,4.13
2020-05-15,4.16,4.16,4.19,4.14
2020-05-18,4.18,4.16,4.2,4.16
2020-05-19,4.23,4.22,4.26,4.19
2020-05-20,4.18,4.23,4.24,4.17
2020-05-21,4.18,4.19,4.2,4.15
2020-05-22,3.97,4.16,4.17,3.95
2020-05-25,3.99,3.99,4.02,3.96
2020-05-26,4.05,3.99,4.06,3.97
2020-05-27,4.02,4.05,4.07,3.98
2020-05-28,3.98,4.01,4.04,3.93
2020-05-29,3.99,3.97,4.01,3.93
2020-06-01,4.08,4.0,4.11,4.0
2020-06-02,4.11,4.08,4.11,4.07
2020-06-03,4.12,4.1,4.18,4.1
2020-06-04,4.2,4.13,4.22,4.11
2020-06-05,4.22,4.26,4.42,4.21
2020-06-08,4.17,4.26,4.38,4.16
2020-06-09,4.17,4.25,4.25,4.15
2020-06-10,4.09,4.18,4.19,4.08
2020-06-11,4.1,4.07,4.23,4.05
2020-06-12,4.11,4.04,4.13,4.01
2020-06-15,4.08,4.08,4.15,4.07
2020-06-16,4.12,4.1,4.15,4.09
2020-06-17,4.1,4.13,4.13,4.08
2020-06-18,4.11,4.1,4.12,4.07
2020-06-19,4.09,4.11,4.12,4.08
2020-06-22,4.12,4.09,4.14,4.08
